Date,PH,AMMONIA,TEMP,DO,TURBIDITY
21-03-2022 17:59,9.6,1,32.18,4.6,159.6
21-03-2022 18:19,9.4,0.4,34.82,4.5,195.2
21-03-2022 18:39,9.6,0.4,26.84,6.3,255.7
21-03-2022 18:59,7.6,0.8,22.66,5.8,288.5
21-03-2022 19:19,7.7,0.3,28.36,2.6,224.2
21-03-2022 19:39,9.8,0.4,27.44,3.9,162.9
21-03-2022 19:59,6.3,0.7,30.65,6,106.8
21-03-2022 20:19,8.7,0.4,24.35,2.6,219.3
21-03-2022 20:39,9.6,0.4,33.57,4.9,252
21-03-2022 20:59,10,0.9,34.41,3.7,142.7
21-03-2022 21:19,7.2,0.4,28.69,1.6,166.9
21-03-2022 21:39,7.2,0.5,25.47,1.1,174.6
21-03-2022 21:59,10,0.7,34.92,4,292.5
21-03-2022 22:19,7.5,0.2,40.81,1.7,132.3
21-03-2022 22:39,6.8,0.3,33.28,3,251.6
21-03-2022 22:59,9.3,0.7,36.23,6.5,258.5
21-03-2022 23:19,8.3,0.6,26.43,2.5,171
21-03-2022 23:39,7.1,1,25.69,4.5,104.8
21-03-2022 23:59,9.8,0.7,21.45,1.7,185.8
22-03-2022 00:19,6.5,1,26.38,4.6,282.1
22-03-2022 00:39,9.6,0.7,27.55,2.5,149.4
22-03-2022 00:59,8.9,0.3,41.87,2,202
22-03-2022 01:19,6.3,0.4,41.96,5.9,126.7
22-03-2022 01:39,9.7,0.7,38.63,1.3,206.7
22-03-2022 01:59,8.5,0.2,31.66,3.6,205.2
22-03-2022 02:19,7.4,1,21.96,3.5,212.5
22-03-2022 02:39,8.8,0.7,22.14,1.3,284.7
22-03-2022 02:59,9.3,0.3,25.97,5,138.3
22-03-2022 03:19,7.9,0.4,32.72,5.8,212.6
22-03-2022 03:39,9.1,0.8,22.25,2.1,174.9
22-03-2022 03:59,6.8,0.9,27.65,6.5,273.8
22-03-2022 04:19,10,0.5,29.81,5.1,201.4
22-03-2022 04:39,9.5,0.2,30.02,5.5,196.9
22-03-2022 04:59,8.7,0.2,37.98,2,198.7
22-03-2022 05:19,6.8,1,40.88,4.9,295.3
22-03-2022 05:39,9.2,0.6,31.39,1.9,121.7
22-03-2022 05:59,8,0.5,22.14,4.3,210.9
22-03-2022 06:19,8.4,1,31.41,3.9,218.9
22-03-2022 06:39,9.8,0.7,40.53,5.8,283.3
22-03-2022 06:59,7.6,0.3,41.74,1.2,136.9
22-03-2022 07:19,9.8,0.5,33.44,4.8,108.8
22-03-2022 07:39,7.3,0.9,23.78,1.9,160.9
22-03-2022 07:59,9.8,0.4,38.83,1.3,259.5
22-03-2022 08:19,7.5,0.9,38.41,3.2,174
22-03-2022 08:39,10,0.8,23.11,3.2,250.4
22-03-2022 08:59,6.7,0.5,31.41,2.8,289
22-03-2022 09:19,6.5,0.8,34.9,1,145.3
22-03-2022 09:39,7.4,0.2,31.79,2.3,182.8
22-03-2022 09:59,7.5,0.3,35.81,6.4,203.6
22-03-2022 10:19,6.6,0.3,31.05,2,284.4
22-03-2022 10:39,9.1,0.2,31.96,5.4,223
22-03-2022 10:59,7.1,0.2,27.78,6.4,114.6
22-03-2022 11:19,8.7,0.5,31.96,5.1,231.9
22-03-2022 11:39,9.7,0.2,27.17,3.9,296.7
22-03-2022 11:59,8.1,0.2,28.87,5,249
22-03-2022 12:19,7,0.5,37.7,2.9,206.9
22-03-2022 12:39,6.6,1,30.44,3.4,129.7
22-03-2022 12:59,8.7,0.8,39.39,5.2,256.1
22-03-2022 13:19,6.7,0.7,29.96,3.9,251.1
22-03-2022 13:39,8.5,0.9,24.1,1.9,167.1
22-03-2022 13:59,9,1,28.13,6.5,282
22-03-2022 14:19,8.9,0.9,21.23,1.3,150.3
22-03-2022 14:39,6.8,0.6,29.32,6.5,213.6
22-03-2022 14:59,7.2,0.5,35.82,4.7,262.2
22-03-2022 15:19,6.7,0.4,37.66,1.2,141.1
22-03-2022 15:39,6.5,0.5,32.12,4.2,123.9
22-03-2022 15:59,6.8,0.9,32.16,3.8,281.4
22-03-2022 16:19,6.1,0.2,40.3,2,182.6
22-03-2022 16:39,8.9,0.3,39.1,4.8,160.5
22-03-2022 16:59,8.4,0.4,26.51,1.1,224.6
22-03-2022 17:19,8.5,0.9,37.76,3.1,168.1
22-03-2022 17:39,8.9,0.8,28.08,6.5,125.6
22-03-2022 17:59,9.8,0.6,28.23,4.2,122.7
22-03-2022 18:19,9.5,0.4,30.65,5.5,125
22-03-2022 18:39,8.1,0.2,41.03,4.5,188.8
22-03-2022 18:59,9.6,0.4,28.41,1.7,263.8
22-03-2022 19:19,9.9,1,24.71,5,215.3
22-03-2022 19:39,6.7,0.8,36.76,1.5,194.2
22-03-2022 19:59,10,0.2,40.08,2.6,269.6
22-03-2022 20:19,9.3,1,32.19,4,259.6
22-03-2022 20:39,8,0.3,39.01,4.4,161.1
22-03-2022 20:59,6.7,1,35.28,1.1,154.5
22-03-2022 21:19,7,0.2,29.21,1.6,295.2
22-03-2022 21:39,6.4,0.2,34.3,3.4,105.8
22-03-2022 21:59,6.7,0.8,41.97,4.3,106.5
22-03-2022 22:19,8.3,0.9,27.09,4.1,121.5
22-03-2022 22:39,7.1,0.9,29.83,5.6,133.6
22-03-2022 22:59,9.2,1,39.88,5.6,110.6
22-03-2022 23:19,9,0.6,27.98,4.6,249.6
22-03-2022 23:39,7.1,0.8,32.94,4.9,296.4
22-03-2022 23:59,9.1,0.9,21.36,1.9,179.1
23-03-2022 00:19,6.5,0.9,38.11,3.4,237.7
23-03-2022 00:39,6.2,0.5,36.03,2.3,264
23-03-2022 00:59,9.8,0.3,24.34,4.4,182.8
23-03-2022 01:19,9.6,0.6,32.61,3.2,109.4
23-03-2022 01:39,9.1,0.2,33.83,2.5,178.8
23-03-2022 01:59,6.3,0.7,33.88,3.6,182
23-03-2022 02:19,8.3,0.6,36.21,2,181.3
23-03-2022 02:39,7.9,1,29.28,4.8,224.3
23-03-2022 02:59,6.3,0.8,21.71,6.4,298.7
23-03-2022 03:19,8.7,0.8,26.22,2.5,256.2
23-03-2022 03:39,8.4,0.9,36.44,4.7,287.2
23-03-2022 03:59,6.6,0.5,37.25,4.4,245.6
23-03-2022 04:19,9.7,0.6,22.16,5.9,242.6
23-03-2022 04:39,8.1,0.7,25.41,2.2,113.5
23-03-2022 04:59,9.7,0.8,37.19,4.6,173.4
23-03-2022 05:19,9.5,0.6,25.16,2.9,206.8
23-03-2022 05:39,7.3,0.5,26.34,2.8,192
23-03-2022 05:59,9.7,0.2,32.67,1.8,264
23-03-2022 06:19,7.6,0.8,26.51,3.8,235.3
23-03-2022 06:39,6.6,0.9,40.88,1.6,189.9
23-03-2022 06:59,6.7,0.4,33.68,3,196.5
23-03-2022 07:19,9.2,0.4,27.47,5.3,109.1
23-03-2022 07:39,6.4,1,29.84,5.4,245.5
23-03-2022 07:59,8.4,0.7,28.11,1.8,187.5
23-03-2022 08:19,6.5,0.4,21.11,3.8,192.8
23-03-2022 08:39,9.2,0.8,23.98,1,221.6
23-03-2022 08:59,6.9,1,25.66,3.4,138.1
23-03-2022 09:19,6.5,0.9,34.94,4,234.1
23-03-2022 09:39,7,0.2,38.61,1.6,131
23-03-2022 09:59,7.1,0.3,39.02,5.4,245.1
23-03-2022 10:19,7.6,0.2,36.84,2.9,134.5
23-03-2022 10:39,9,0.2,38.31,3.5,190
23-03-2022 10:59,7.6,0.2,25.47,3.2,265.1
23-03-2022 11:19,7.9,0.7,30.9,4.8,128.7
23-03-2022 11:39,7.4,0.2,37.46,2.5,144
23-03-2022 11:59,8.5,0.3,21.02,2.6,217.1
23-03-2022 12:19,9.9,0.6,40.35,2.4,196.2
23-03-2022 12:39,8.7,0.5,30.04,1.5,174.4
23-03-2022 12:59,9.9,0.6,30,1.3,169.3
23-03-2022 13:19,8.6,0.5,38.58,2.4,189.1
23-03-2022 13:39,9.5,0.5,38.07,6.4,141.3
23-03-2022 13:59,6.5,0.3,36.38,4.6,112.9
23-03-2022 14:19,7.7,0.2,41.92,5,179.2
23-03-2022 14:39,8.9,0.2,38.64,4.6,136.9
23-03-2022 14:59,9.9,0.2,21,4.2,292.2
23-03-2022 15:19,8.2,0.8,24.2,1.7,273.5
23-03-2022 15:39,8.9,0.3,38.57,3.7,243.6
23-03-2022 15:59,6.5,0.5,40.57,6.4,127.6
23-03-2022 16:19,7.6,0.5,41.58,1.9,180.6
23-03-2022 16:39,9.6,0.6,39.05,6.3,216.4
23-03-2022 16:59,7,0.6,31.99,3.3,214.9
23-03-2022 17:19,7.7,0.6,39.39,4.6,239.6
23-03-2022 17:39,7.2,1,33.15,2.3,284.7
23-03-2022 17:59,7.1,0.3,30.39,4.6,134.3
23-03-2022 18:19,9.6,0.5,39.44,3.8,231
23-03-2022 18:39,6.8,0.7,28.28,5.5,192.1
23-03-2022 18:59,8.5,1,23.25,4.1,236.9
23-03-2022 19:19,9.9,1,27.21,5.2,232.4
23-03-2022 19:39,8.6,0.7,39.01,3.5,266.5
23-03-2022 19:59,9.9,0.5,29.01,4.6,188.7
23-03-2022 20:19,7.6,0.3,37.02,4.7,195.4
23-03-2022 20:39,7,0.6,27.84,2,191.6
23-03-2022 20:59,9.3,0.3,23.57,4.3,136.3
23-03-2022 21:19,6.8,0.6,27.88,4.2,109.4
23-03-2022 21:39,6.6,0.4,37.48,5,117.9
23-03-2022 21:59,9.6,0.8,28.3,1.5,176.6
23-03-2022 22:19,10,0.8,31.82,3.2,223.9
23-03-2022 22:39,9.4,0.5,34.79,3.8,191.3
23-03-2022 22:59,6.9,0.6,26.74,1.4,181.5
23-03-2022 23:19,8.7,0.4,28.62,6,194.6
23-03-2022 23:39,7.8,0.5,24.57,6.1,141.7
23-03-2022 23:59,9.6,0.8,38.03,5,169.2
24-03-2022 00:19,7.9,0.5,38.78,3.7,150
24-03-2022 00:39,6.4,0.5,40.37,3.9,278.4
24-03-2022 00:59,6.2,0.9,36.25,3.6,160.9
24-03-2022 01:19,6.3,0.9,29.63,3.8,201.8
24-03-2022 01:39,9,0.5,23.19,2.5,129.9
24-03-2022 01:59,8.4,0.9,38.15,5.4,252.7
24-03-2022 02:19,7.4,0.9,33.83,5.3,136.3
24-03-2022 02:39,8,0.9,21.86,1.4,103.8
24-03-2022 02:59,7.7,0.9,35.29,4.8,207.4
24-03-2022 03:19,8.5,1,23.77,1.8,236.7
24-03-2022 03:39,8.7,0.7,28.7,1.3,229.3
24-03-2022 03:59,6.9,1,34.97,1.2,168.2
24-03-2022 04:19,6.5,0.9,24.14,2.4,102.6
24-03-2022 04:39,7.4,0.4,33.14,3.7,137.1
24-03-2022 04:59,6.2,0.2,22.49,3.3,140.5
24-03-2022 05:19,6.7,0.5,36.3,4,232
24-03-2022 05:39,7.7,0.5,23.48,1.9,296.6
24-03-2022 05:59,6.2,0.7,37.95,5.3,265.4
24-03-2022 06:19,9.9,0.2,30.73,1.2,194.9
24-03-2022 06:39,6.4,0.2,21.36,3.8,100.3
24-03-2022 06:59,9.1,0.2,29.08,6.5,250.3
24-03-2022 07:19,8.6,0.4,29.34,5.8,140.8
24-03-2022 07:39,8.7,0.7,33.91,1.1,298.8
24-03-2022 07:59,7.1,0.2,25.86,4.7,109.7
24-03-2022 08:19,8.3,0.2,31.28,5,216.2
24-03-2022 08:39,9.7,0.6,30.22,6.5,246.7
24-03-2022 08:59,8.4,0.6,33.87,2.1,216.7
24-03-2022 09:19,7,0.4,35.81,1.9,122.8
24-03-2022 09:39,7.8,0.4,24.01,3.1,230.7
24-03-2022 09:59,7.5,0.5,23.76,1.9,232.4
24-03-2022 10:19,9.1,1,27.9,6.3,150.2
24-03-2022 10:39,9.5,1,29.24,2.2,231.9
24-03-2022 10:59,6.6,0.2,28.06,2.7,217.1
24-03-2022 11:19,6.7,0.6,27.66,4.6,119.2
24-03-2022 11:39,8.4,0.5,29.52,2.3,177.2
24-03-2022 11:59,8.2,0.5,24.95,5.3,251.9
24-03-2022 12:19,6.5,0.6,24.92,6.3,209.7
24-03-2022 12:39,8,0.2,38.46,4.8,287.9
24-03-2022 12:59,7.9,0.8,27.21,2.6,210.6
24-03-2022 13:19,9,1,22.69,6.4,224.9
24-03-2022 13:39,8.2,0.4,24.69,1.2,117.6
24-03-2022 13:59,9,0.3,29.11,2.9,121.6
24-03-2022 14:19,9.1,0.9,35.16,1.2,239.6
24-03-2022 14:39,7.4,0.9,36.45,3.2,294.4
24-03-2022 14:59,6.7,0.6,34.46,1.4,217.1
24-03-2022 15:19,9,0.4,26.25,1.8,152.4
24-03-2022 15:39,8.9,0.3,38.9,3.7,186.5
24-03-2022 15:59,8.2,0.3,38.69,4.6,264.4
24-03-2022 16:19,9.9,0.6,30.46,1.9,196
24-03-2022 16:39,8.8,0.3,30.74,5.6,103.9
24-03-2022 16:59,6.8,0.5,27.99,4.9,293.7
24-03-2022 17:19,7.3,0.8,22.39,6.4,151.9
24-03-2022 17:39,8.5,0.8,41.12,3.9,224.5
24-03-2022 17:59,6.7,0.2,36.64,5,285.4
24-03-2022 18:19,9.5,0.7,35.93,4.5,197.8
24-03-2022 18:39,9.9,0.7,33.72,5.7,283.4
24-03-2022 18:59,7.7,0.3,41.28,3.4,280.8
24-03-2022 19:19,7,0.6,28.82,1.8,292.8
24-03-2022 19:39,6.5,0.3,21.68,2.4,286.5
24-03-2022 19:59,7.7,0.2,26.07,2,102.5
24-03-2022 20:19,7.8,0.7,32.44,1,102.4
24-03-2022 20:39,9,1,24.07,5.1,135.9
24-03-2022 20:59,9.8,0.4,41.44,6.1,219.6
24-03-2022 21:19,9.4,0.9,26.52,4.7,202.5
24-03-2022 21:39,10,0.3,37.86,3.8,122.7
24-03-2022 21:59,8.9,1,21.53,2.2,198.9
24-03-2022 22:19,9.4,0.6,26.99,2.6,250.5
24-03-2022 22:39,8.8,0.5,38.96,6.1,176.5
24-03-2022 22:59,9.1,0.8,41.58,4.4,140.3
24-03-2022 23:19,8.6,0.9,33.85,2.1,169.6
24-03-2022 23:39,7.9,0.5,37.37,6.1,218.3
24-03-2022 23:59,7.9,0.3,41.31,6.3,123.7
25-03-2022 00:19,7.6,0.3,21.1,5,110.6
25-03-2022 00:39,9.9,0.4,32.76,2.1,167.3
25-03-2022 00:59,7.1,0.9,28.61,4.1,239
25-03-2022 01:19,7.2,1,22.86,1.6,118.9
25-03-2022 01:39,9.7,0.2,25.82,3.8,262.8
25-03-2022 01:59,9.8,0.5,38.71,2.1,116.4
25-03-2022 02:19,10,0.5,33.26,6.1,277.6
25-03-2022 02:39,6.9,0.8,26.72,1.6,259.5
25-03-2022 02:59,7.1,0.8,41.06,6.1,285.6
25-03-2022 03:19,7.9,0.5,32.87,1.2,159.4
25-03-2022 03:39,8.4,0.9,21.51,5.8,128.2
25-03-2022 03:59,8.1,0.4,23.07,5.8,169.7
25-03-2022 04:19,6.6,0.3,41.1,2.9,208.5
25-03-2022 04:39,6.9,1,34.84,1.4,270.4
25-03-2022 04:59,8,0.6,22.05,4.2,169.8
25-03-2022 05:19,9.8,0.9,40.96,6.4,274.2
25-03-2022 05:39,7.2,0.7,40.1,6,266.4
25-03-2022 05:59,6.6,0.5,28.56,3.6,251.8
25-03-2022 06:19,6.7,0.5,31.13,1.1,144.7
25-03-2022 06:39,6.5,0.2,27.59,2.7,138.8
25-03-2022 06:59,8.6,0.3,29.05,2.7,199
25-03-2022 07:19,8.7,0.6,28.22,4.2,273.5
25-03-2022 07:39,6.5,1,41.16,3.7,172.3
25-03-2022 07:59,8.6,1,33.85,1.5,244.8
25-03-2022 08:19,8.4,0.7,26.74,4.1,241.6
25-03-2022 08:39,7.7,0.3,21.52,5.2,221.7
25-03-2022 08:59,6.1,0.4,27.98,4.1,180.4
25-03-2022 09:19,9.4,0.4,26.33,2,198.4
25-03-2022 09:39,7.3,1,32.78,6.3,183.5
25-03-2022 09:59,7.1,0.3,25.71,6.3,117
25-03-2022 10:19,9.7,0.6,40.34,3.1,279.8
25-03-2022 10:39,6.3,0.9,41.41,5.1,180.6
25-03-2022 10:59,6.2,0.7,40.25,2,178.6
25-03-2022 11:19,6.9,0.6,32.52,2.1,126.2
25-03-2022 11:39,10,0.3,24.69,2,151.1
25-03-2022 11:59,9.4,0.7,25.92,5.2,261.9
25-03-2022 12:19,8.3,1,22.11,5.3,185.1
25-03-2022 12:39,7.4,1,25.73,4.2,156.9
25-03-2022 12:59,6.9,0.4,26.37,5.3,137.4
25-03-2022 13:19,6.7,0.3,28.48,5.4,215.9
25-03-2022 13:39,7,0.5,30.93,6.4,152.3
25-03-2022 13:59,6.4,0.2,39.15,5.4,156.1
25-03-2022 14:19,7,0.3,24.22,2.4,159
25-03-2022 14:39,7.8,0.8,34.19,6.3,261.3
25-03-2022 14:59,9,0.5,32.53,3.5,240.6
25-03-2022 15:19,9.9,0.5,26.85,1.4,284.1
25-03-2022 15:39,8,0.3,37.76,5.4,104.1
25-03-2022 15:59,8.8,0.8,21.17,5.5,145.8
25-03-2022 16:19,9.6,0.3,22.86,4.2,266.7
25-03-2022 16:39,8.9,1,28.27,6,250.2
25-03-2022 16:59,8.7,0.5,21.85,2,259.1
25-03-2022 17:19,7.8,0.4,32.47,1.7,220.3
25-03-2022 17:39,8.1,1,40.73,2.9,156.2
25-03-2022 17:59,8.7,0.8,39.5,5.9,187.7
25-03-2022 18:19,8.1,0.9,23.23,3.7,228.8
25-03-2022 18:39,9.8,0.3,35.07,5.3,237.4
25-03-2022 18:59,7.5,0.7,35.66,2,241.4
25-03-2022 19:19,8.7,0.7,29.51,3.1,250.5
25-03-2022 19:39,7.3,0.7,27.25,4.3,300
25-03-2022 19:59,9.8,0.4,39.66,4.6,275.8
25-03-2022 20:19,7.2,0.2,39.59,5.4,220.3
25-03-2022 20:39,9.2,0.5,24.81,5.3,216
25-03-2022 20:59,8.2,0.2,32.25,4.1,202
25-03-2022 21:19,8.6,0.9,23.07,3.1,180.4
25-03-2022 21:39,8.4,0.9,34.8,1.4,192.9
25-03-2022 21:59,7.5,0.7,33.1,6.2,245
25-03-2022 22:19,9.9,0.9,37.46,5,227.5
25-03-2022 22:39,9.7,0.7,22.7,6.5,216.5
25-03-2022 22:59,9.9,0.2,41.2,1.4,129
25-03-2022 23:19,9.5,0.4,21.23,2.1,191.3
25-03-2022 23:39,6.5,0.4,33.92,1.4,201.6
25-03-2022 23:59,10,0.6,36.99,6,140.2
26-03-2022 00:19,6.1,0.8,33.69,5.6,113.5
26-03-2022 00:39,8.6,0.3,35.47,4.2,170.8
26-03-2022 00:59,6.8,0.5,21.02,1.4,243.1
26-03-2022 01:19,7.8,0.7,22.85,1.7,123.8
26-03-2022 01:39,9.6,0.8,21.95,4.1,192.8
26-03-2022 01:59,7.6,0.6,32.2,3.9,262.7
26-03-2022 02:19,6.9,0.8,33.61,1.7,137.6
26-03-2022 02:39,6.1,1,39.29,4.4,298
26-03-2022 02:59,9.1,0.3,26.4,6.3,217.1
26-03-2022 03:19,7.4,0.4,34.23,3.2,186.9
26-03-2022 03:39,9.9,0.6,25.78,4.9,116.7
26-03-2022 03:59,10,1,25.57,1.5,161.9
26-03-2022 04:19,9.5,1,40.18,6.1,291.9
26-03-2022 04:39,7.5,0.9,21.69,4.1,278.4
26-03-2022 04:59,9.4,0.6,39.21,5.9,107.2
26-03-2022 05:19,7.7,0.5,33.64,2.1,204.2
26-03-2022 05:39,8.8,0.6,24.24,4.8,262.6
26-03-2022 05:59,7.8,0.4,25.75,4.7,207.5
26-03-2022 06:19,6.5,0.6,28.47,4.1,211.2
26-03-2022 06:39,6.1,0.9,39.89,6.1,165.3
26-03-2022 06:59,9.1,1,39.6,2.8,273.8
26-03-2022 07:19,7.7,1,28.1,2.4,299.3
26-03-2022 07:39,6.1,0.2,33.91,6.5,248.4
26-03-2022 07:59,9.4,0.7,32.31,2,298.5
26-03-2022 08:19,7,0.2,39.7,3.8,205.7
26-03-2022 08:39,9.2,0.6,41.76,2,272.1
26-03-2022 08:59,7.8,0.3,36.11,6.5,184.5
26-03-2022 09:19,8.1,0.4,33.85,1.7,127.7
26-03-2022 09:39,7.8,0.7,26.66,3.5,289.5
26-03-2022 09:59,7.7,0.3,37.09,3.9,238.5
26-03-2022 10:19,8.7,0.8,41,1.8,178.6
26-03-2022 10:39,9.9,0.5,37.23,3.7,153.7
26-03-2022 10:59,7.8,0.7,35.56,2.6,116
26-03-2022 11:19,8.5,0.6,27.54,1.6,123.3
26-03-2022 11:39,7.6,1,28.11,1.2,219.7
26-03-2022 11:59,7,0.6,38.57,4,225.7
26-03-2022 12:19,9.3,0.9,25.28,6.3,134.9
26-03-2022 12:39,6.3,1,41.69,5.4,181.3
26-03-2022 12:59,9.1,0.7,35.71,6.4,295.6
26-03-2022 13:19,8.2,1,27.64,4.1,255
26-03-2022 13:39,9.1,0.9,27.12,4.6,283.6
26-03-2022 13:59,9.6,0.2,37.88,3.4,252.6
26-03-2022 14:19,7.7,0.7,41.14,4.3,263.6
26-03-2022 14:39,7.1,0.7,34.4,3.2,289.1
26-03-2022 14:59,9.6,1,39.26,5.2,142.8
26-03-2022 15:19,8.1,0.6,21.51,3.7,296.5
26-03-2022 15:39,7.7,0.8,26.4,3.2,295.3
26-03-2022 15:59,8.5,1,39.23,3.1,297.8
26-03-2022 16:19,7.5,1,24.33,1.4,116.5
26-03-2022 16:39,9.8,0.5,21.54,5.5,203.2
26-03-2022 16:59,6.1,0.2,22.95,2.9,290.7
26-03-2022 17:19,8.1,0.8,25.3,4.8,268.2
26-03-2022 17:39,6.4,0.7,40.32,3.4,242.6
26-03-2022 17:59,8.6,0.6,21.06,3.2,183.8
26-03-2022 18:19,7.3,0.2,29.47,4.2,277.9
26-03-2022 18:39,6.7,1,22.58,4.3,243.2
26-03-2022 18:59,6.4,1,26.8,3,116.5
26-03-2022 19:19,8.2,0.3,30.91,3.1,228.7
26-03-2022 19:39,9.5,0.2,29.02,5.6,168.5
26-03-2022 19:59,7.2,0.6,28.36,4.2,142.4
26-03-2022 20:19,9.4,0.4,25.28,1.6,213.1
26-03-2022 20:39,7.7,0.9,36.67,4.7,154.3
26-03-2022 20:59,6.5,0.5,22.61,3.5,136.3
26-03-2022 21:19,8.8,0.7,26.79,3.7,102.3
26-03-2022 21:39,6.6,0.7,38.96,5.4,278.4
26-03-2022 21:59,6.2,0.8,26.06,5.7,184
26-03-2022 22:19,7.6,0.2,40.96,1.7,287.2
26-03-2022 22:39,7.7,0.9,33.12,3.8,108.7
26-03-2022 22:59,9.8,0.7,36.16,1.9,174.6
26-03-2022 23:19,8.8,0.2,30.58,4.2,233.4
26-03-2022 23:39,7.5,0.5,27.05,5.2,117.3
26-03-2022 23:59,8.7,1,38.01,3.9,262.3
27-03-2022 00:19,6.2,0.2,34.33,1.3,187
27-03-2022 00:39,8.5,0.5,30.12,1.7,161.3
27-03-2022 00:59,9,0.8,34.99,6,190.6
27-03-2022 01:19,6.7,0.3,40.8,3.2,283.7
27-03-2022 01:39,7.7,0.5,22.52,1.7,158.3
27-03-2022 01:59,6.6,0.4,40.28,1.1,123.6
27-03-2022 02:19,7.9,0.7,29.03,2.8,195.7
27-03-2022 02:39,8.8,0.8,35.58,4.1,263.8
27-03-2022 02:59,8.2,0.4,34.08,4.1,187.3
27-03-2022 03:19,7.1,0.6,23.37,1.8,171.2
27-03-2022 03:39,6.4,0.7,38.58,1.8,120.2
27-03-2022 03:59,9.3,0.8,24.92,1.8,183.2
27-03-2022 04:19,9.5,0.4,27.83,5.9,261.1
27-03-2022 04:39,9.7,0.9,24.14,6.1,111.2
27-03-2022 04:59,9.2,0.8,40.26,5.2,239.7
27-03-2022 05:19,9.2,0.7,41.36,6.2,247.9
27-03-2022 05:39,8.2,0.7,39.33,5.5,296.6
27-03-2022 05:59,9.4,0.5,38.4,2.1,172.6
27-03-2022 06:19,9.8,0.2,24.05,6.2,221.7
27-03-2022 06:39,8,0.9,31.95,5.6,100.1
27-03-2022 06:59,8.3,0.6,37.6,5.8,218
27-03-2022 07:19,7.3,1,26.63,1.5,205.8
27-03-2022 07:39,7.9,0.2,29.53,6.1,201.8
27-03-2022 07:59,8.2,0.9,38.48,5.2,177.6
27-03-2022 08:19,7.6,0.4,35.08,4,204.3
27-03-2022 08:39,6.5,0.6,27.36,5.1,233.9
27-03-2022 08:59,8.5,0.2,36.48,3.7,204.9
27-03-2022 09:19,7.2,0.5,30.28,6.4,166.6
27-03-2022 09:39,9.9,1,26.05,3.8,193.6
27-03-2022 09:59,9.8,0.8,26.14,3.7,191.7
27-03-2022 10:19,8.9,1,31.01,4.2,182.8
27-03-2022 10:39,7.4,0.4,23.15,4.9,277.2
27-03-2022 10:59,6.5,0.8,36.73,2.8,135.2
27-03-2022 11:19,7.3,0.3,33.49,3.4,247.2
27-03-2022 11:39,9.4,0.9,24.01,3.5,177.4
27-03-2022 11:59,9.5,0.5,40.24,3.5,159.8
27-03-2022 12:19,9.6,0.3,29.52,2.8,276.2
27-03-2022 12:39,8,0.4,22.22,3.1,129.6
27-03-2022 12:59,6.4,0.5,27.32,5.5,163.3
27-03-2022 13:19,9.3,0.9,23.66,3,281.9
27-03-2022 13:39,8.5,0.5,39.1,2.6,129.8
27-03-2022 13:59,8,0.7,21.7,5.2,274.2
27-03-2022 14:19,9.3,0.9,40.07,3.2,101.1
27-03-2022 14:39,6.7,0.3,27.1,3.3,106.4
27-03-2022 14:59,8.8,1,25.56,5.7,200.7
27-03-2022 15:19,7.9,0.5,22.61,4.9,131.1
27-03-2022 15:39,7.4,0.6,38.38,3.8,271.7
27-03-2022 15:59,6.1,0.9,37.61,2.7,125.5
27-03-2022 16:19,7.2,0.3,23.76,5.7,265
27-03-2022 16:39,6.3,0.9,32,1.8,232.7
27-03-2022 16:59,9.9,0.8,23.05,3.4,227.7
27-03-2022 17:19,8.1,0.8,34.83,2.8,249.1
27-03-2022 17:39,7.8,0.7,34.24,4.4,244.8
27-03-2022 17:59,6.4,0.5,31.36,5.2,154.6
27-03-2022 18:19,9.9,0.4,39.2,2.6,240.9
27-03-2022 18:39,8.6,0.6,24.67,5.5,270.9
27-03-2022 18:59,7.4,0.7,38.96,5.9,236.8
27-03-2022 19:19,7.6,0.6,24.86,5.5,208.1
27-03-2022 19:39,8.7,0.6,21.67,2.7,140.3
27-03-2022 19:59,9.4,0.2,22.42,4.9,168.4
27-03-2022 20:19,6.9,0.9,30.7,1.7,175.2
27-03-2022 20:39,6.4,0.9,30.63,4.5,133.5
27-03-2022 20:59,6.4,0.4,28.69,5.8,179.5
27-03-2022 21:19,9.9,0.3,41.51,3.5,198.4
27-03-2022 21:39,7.5,0.9,26.8,4.2,298.2
27-03-2022 21:59,7.7,0.9,21.96,5.8,290.4
27-03-2022 22:19,6.4,0.3,28.61,6.2,170.7
27-03-2022 22:39,8.3,0.6,29.61,5.5,183.7
27-03-2022 22:59,8.1,0.2,23.87,1.4,257.4
27-03-2022 23:19,7,0.2,33.25,3.8,197.2
27-03-2022 23:39,6.4,0.6,36.49,2.1,125.4
27-03-2022 23:59,7.2,0.5,26.88,2.8,198.5
28-03-2022 00:19,8.6,1,22.21,3.8,259.2
28-03-2022 00:39,6.6,0.9,26.38,5.4,225.8
28-03-2022 00:59,7.4,0.9,22.73,3.9,120.8
28-03-2022 01:19,6.3,1,34.72,1.5,226
28-03-2022 01:39,6.9,0.2,33.17,5.9,253.4
28-03-2022 01:59,6.7,0.9,28.15,1.8,181.7
28-03-2022 02:19,6.4,0.3,24.85,1.7,285.9
28-03-2022 02:39,7.1,0.2,30.19,3.7,141
28-03-2022 02:59,7.3,0.5,29.26,4.1,290.9
28-03-2022 03:19,9.5,0.3,21.35,5.8,188.3
28-03-2022 03:39,8.9,0.3,21.83,2.1,192.1
